trip_id_Count,bikeid,tripduration_Sum,Record_Count
848,4998,789499,848
745,5238,735211,745
769,3320,707451,769
284,4469,284661,284
427,398,379256,427
161,1688,145082,161
152,1517,169931,152
162,1382,96671,162
249,5290,256361,249
533,1293,502176,533
495,1088,584057,495
281,5365,258668,281
388,2962,380552,388
462,2937,444210,462
815,445,864202,815
402,2603,385463,402
207,559,231100,207
902,4248,869727,902
613,813,626308,613
553,25,502093,553
671,4085,570193,671
258,748,265270,258
494,228,403800,494
208,5825,154219,208
747,5566,731350,747
675,2385,856366,675
951,5329,899249,951
624,3246,565936,624
521,2486,525267,521
593,2607,685789,593
752,2420,681925,752
539,2535,530492,539
718,2046,699875,718
528,1576,566126,528
798,5523,830731,798
80,2064,62070,80
752,5333,725009,752
607,2398,588494,607
166,708,167867,166
120,784,140636,120
699,3316,680259,699
420,3993,361408,420
755,3045,732368,755
68,4781,50325,68
280,4241,224697,280
114,625,87352,114
373,4097,333852,373
414,3396,394260,414
284,2482,237368,284
333,595,284443,333
612,1072,532102,612
120,287,93135,120
537,4974,512611,537
499,2655,440715,499
401,2788,339743,401
84,4626,50558,84
573,2953,522299,573
465,4702,414592,465
134,1418,103378,134
585,3772,521406,585
943,5657,950317,943
133,406,103161,133
715,3594,668197,715
715,827,679717,715
89,697,61131,89
418,4771,400017,418
627,1652,586064,627
291,4758,271694,291
551,1227,496974,551
97,2899,58542,97
628,1204,608366,628
366,294,387175,366
89,4360,86381,89
22,4833,19144,22
666,2019,562881,666
679,3457,659198,679
360,764,344177,360
801,5359,753923,801
173,300,142967,173
695,4764,684125,695
421,2070,424713,421
660,1243,756762,660
595,578,526604,595
608,5314,646213,608
634,1238,603283,634
101,130,65982,101
185,5271,162135,185
367,2376,332623,367
280,4294,205219,280
52,1342,117132,52
812,5015,841325,812
464,1290,435230,464
172,528,143265,172
754,3614,712950,754
538,1455,518426,538
424,2601,402460,424
202,4619,154992,202
261,268,227613,261
512,1620,517905,512
897,152,815369,897
270,251,276491,270
255,378,209896,255
864,4813,843042,864
102,2085,70965,102
528,59,496238,528
514,2041,527080,514
602,101,622065,602
182,3079,208835,182
671,4511,661613,671
712,1644,685677,712
705,4020,676325,705
720,1364,631517,720
267,5335,331518,267
526,2692,480047,526
199,1366,165349,199
602,610,537946,602
488,68,485646,488
629,5708,722457,629
493,2558,450269,493
601,1758,546860,601
620,1495,609660,620
691,5066,619953,691
483,1163,490690,483
1009,5443,1121243,1009
636,30,593861,636
803,2488,808748,803
442,1536,462133,442
550,2357,541034,550
396,5671,373580,396
613,2532,548182,613
334,1155,326478,334
909,5782,867494,909
135,3401,86805,135
865,5679,866301,865
568,2218,537623,568
459,3846,406546,459
523,2162,510989,523
360,2666,340445,360
726,2304,629214,726
6,5399,5921,6
557,1689,487656,557
716,5500,639179,716
171,5059,165657,171
417,368,365662,417
471,2148,440556,471
666,1757,680675,666
431,2443,460891,431
644,3147,614037,644
29,3831,15947,29
25,2235,10850,25
647,3926,580516,647
1489,2565,1351585,1489
116,716,72048,116
559,69,599647,559
670,4454,667357,670
149,1535,114582,149
294,3919,232826,294
857,5561,860121,857
94,1087,65667,94
353,893,333168,353
659,2071,765068,659
539,47,586270,539
654,181,669589,654
809,3696,788060,809
683,4132,715845,683
834,5811,745003,834
531,205,537961,531
650,4380,635338,650
513,4603,508767,513
393,1047,388041,393
785,5740,749850,785
690,2497,703296,690
749,4017,747094,749
372,2880,362438,372
966,5309,1081737,966
940,4895,885246,940
595,5574,613865,595
655,1749,665033,655
604,150,685141,604
661,2958,616593,661
970,5411,991353,970
526,1964,522348,526
650,1399,696070,650
586,5356,539705,586
749,3797,734688,749
534,1313,515212,534
883,5623,923808,883
656,979,646098,656
884,5339,860161,884
747,4831,687043,747
434,411,426826,434
693,1832,713982,693
666,1127,718998,666
575,1986,523612,575
674,478,675293,674
790,3206,765581,790
737,4407,668406,737
638,2245,550667,638
933,5700,1004044,933
759,5785,729852,759
487,4797,528029,487
552,2982,550314,552
894,5401,883731,894
413,3323,387253,413
803,3395,717619,803
304,4489,322292,304
558,5116,550781,558
679,5179,648337,679
526,758,468778,526
629,3420,684251,629
356,3750,284529,356
374,3922,383361,374
462,857,431035,462
741,5159,770168,741
585,1959,525074,585
406,4486,379493,406
607,2197,596276,607
490,4269,517068,490
520,3382,525170,520
651,3984,635216,651
644,1991,656925,644
715,2370,773239,715
699,1667,676828,699
707,4120,691344,707
836,3188,803386,836
721,3466,726695,721
911,4950,967909,911
560,79,528205,560
702,5256,631356,702
571,4750,580925,571
662,4880,629806,662
492,4264,543118,492
281,1119,286322,281
732,2754,739087,732
582,5058,568661,582
547,2703,495149,547
724,856,608909,724
797,5248,733119,797
412,1859,404383,412
725,4207,778405,725
703,4826,702462,703
653,2838,684811,653
561,3087,559347,561
703,3080,711955,703
355,2419,322049,355
633,5689,639423,633
768,4743,838807,768
912,3605,984189,912
578,4432,571733,578
376,2268,392513,376
719,3304,690937,719
478,2141,445072,478
820,4732,734446,820
711,443,661916,711
512,714,446262,512
621,729,629996,621
727,4953,766112,727
578,2885,515739,578
916,5016,1017871,916
738,4366,698096,738
498,1931,492674,498
549,3299,554676,549
535,933,498832,535
650,340,610931,650
561,1215,531840,561
599,653,554154,599
805,2241,791494,805
630,1867,590991,630
693,1255,704916,693
598,4283,658193,598
544,807,521167,544
906,5647,906494,906
506,657,524795,506
644,3025,611524,644
636,3241,613219,636
567,548,629979,567
791,1519,912900,791
723,4824,773012,723
792,4048,803064,792
596,3720,547569,596
702,5633,728015,702
932,4946,953506,932
627,4204,515777,627
759,3982,764689,759
630,4602,613183,630
731,4777,761095,731
624,4552,629206,624
700,5529,644336,700
733,966,719515,733
625,2239,602866,625
443,1805,492512,443
691,1858,762758,691
781,3317,764644,781
655,3380,670559,655
684,2605,703098,684
850,3804,905995,850
499,4352,502664,499
650,3297,658798,650
754,5350,744842,754
469,3664,463508,469
657,413,632484,657
793,3525,787486,793
410,3014,381658,410
603,1596,570254,603
550,2711,593789,550
524,2445,560579,524
691,1060,685725,691
680,5506,683847,680
373,1968,371811,373
577,1641,576973,577
362,3044,388571,362
427,1352,436965,427
654,3834,657292,654
629,3866,652628,629
650,2102,642659,650
832,4128,752232,832
316,879,322409,316
460,3291,433498,460
539,3473,527027,539
743,5067,804080,743
612,1778,683323,612
578,1564,540291,578
901,4973,859005,901
972,4112,934093,972
602,2549,604484,602
683,3708,748810,683
491,3217,481520,491
258,5860,300073,258
559,2949,588790,559
619,1339,581327,619
482,4033,469132,482
712,2510,675589,712
501,1584,568952,501
759,4528,781175,759
651,943,605321,651
794,5544,766864,794
902,5353,952434,902
771,4320,749953,771
519,4338,503897,519
483,4184,459714,483
797,3703,764378,797
502,5206,509766,502
524,702,520140,524
539,3950,525300,539
644,2664,579901,644
662,5690,747759,662
846,5872,733315,846
683,4724,687262,683
511,649,481550,511
678,1520,617910,678
794,4323,839741,794
542,3528,558790,542
648,5496,586442,648
711,4129,710132,711
756,4972,697874,756
743,5870,860726,743
626,5575,592754,626
625,321,637782,625
513,3953,489794,513
673,4706,708885,673
539,2350,610049,539
809,4383,784012,809
654,436,671211,654
612,2301,553671,612
721,1569,747406,721
14,1444,15592,14
748,3424,736220,748
751,159,715863,751
797,4751,754070,797
793,4045,752548,793
813,5842,711235,813
745,3379,726696,745
757,3994,738386,757
855,5062,919400,855
667,1623,703231,667
459,3477,567403,459
575,1621,575199,575
734,4639,847624,734
772,5166,769288,772
842,3229,814882,842
565,3474,583287,565
529,4497,526745,529
566,5427,616747,566
619,3130,645128,619
851,3788,894255,851
768,2207,814009,768
692,3520,649141,692
658,4061,599819,658
479,1985,547554,479
925,4362,849118,925
827,4510,837776,827
631,4107,668507,631
544,3546,572138,544
805,4070,717891,805
345,3032,319597,345
411,2719,412720,411
253,506,264085,253
507,2435,497014,507
652,3802,636880,652
730,4555,703030,730
755,5075,758451,755
384,2857,429908,384
540,4377,576279,540
783,5748,782115,783
685,4441,763156,685
516,2736,524030,516
569,4393,625704,569
697,1214,674389,697
680,736,687864,680
731,279,799710,731
610,849,510922,610
712,2224,645032,712
683,1761,691482,683
942,3674,937848,942
396,4728,347276,396
845,1044,790141,845
770,5808,784601,770
516,2320,574438,516
698,5573,713470,698
701,2688,645255,701
436,2704,459360,436
654,2776,736338,654
552,4177,493463,552
443,2400,440861,443
772,5759,724091,772
658,2114,613068,658
683,5627,682885,683
542,4554,572203,542
743,5403,700017,743
528,2410,497570,528
775,3389,731771,775
456,2184,395799,456
498,2476,557551,498
630,4739,638742,630
744,2602,772275,744
537,490,589486,537
485,3110,512316,485
397,584,391720,397
718,1766,680051,718
728,4485,783468,728
720,3617,816394,720
422,3407,438264,422
664,4989,808295,664
76,2499,78609,76
572,2787,553637,572
758,5478,754941,758
534,3156,619554,534
486,13,521069,486
637,2152,622254,637
638,3878,658022,638
625,38,650272,625
627,4059,623098,627
575,333,552749,575
605,2021,670267,605
516,3091,488107,516
452,4067,524721,452
761,3392,834198,761
861,5304,826325,861
609,1025,612110,609
796,2232,738426,796
634,4637,619291,634
606,3076,809824,606
641,4229,702801,641
676,1484,649403,676
594,51,596095,594
803,3384,788034,803
638,4160,600797,638
523,1466,598187,523
700,5360,801241,700
812,1208,748166,812
1044,5479,1174151,1044
657,2216,750742,657
437,1906,461609,437
801,5128,853037,801
685,5745,685604,685
822,2194,883810,822
390,307,488278,390
579,3494,589036,579
716,4062,654462,716
553,762,591421,553
621,65,567322,621
975,5294,976990,975
387,4181,481026,387
686,769,603280,686
644,3167,713973,644
713,3852,806006,713
765,5064,787866,765
792,5810,781651,792
615,1877,615955,615
886,2631,846507,886
705,5161,685428,705
458,2285,466576,458
619,3141,598055,619
632,2578,586202,632
430,3694,382119,430
698,949,621167,698
662,4572,656016,662
642,2584,566204,642
663,4715,627215,663
772,4855,743194,772
834,5405,733419,834
451,1477,536049,451
528,3493,501457,528
716,3208,715505,716
668,5244,685373,668
721,5127,732038,721
544,1838,538980,544
741,109,741256,741
811,4736,806726,811
667,5666,721413,667
655,3610,639621,655
785,5381,793725,785
901,5188,943307,901
497,3233,474169,497
558,742,568271,558
664,2731,644378,664
442,1588,412387,442
693,2620,709234,693
456,475,411558,456
480,3649,441522,480
694,5433,677044,694
565,342,593384,565
698,2570,665349,698
762,3620,732199,762
522,32,519550,522
772,5048,757911,772
757,4021,788457,757
632,4669,690206,632
710,3692,714738,710
476,674,457266,476
826,5444,797970,826
756,4620,813915,756
718,2217,687908,718
523,1939,535136,523
523,750,509138,523
792,4260,756955,792
512,55,501542,512
885,4928,862560,885
864,4233,867156,864
653,4110,632814,653
655,4908,626631,655
601,4922,571786,601
418,4931,419418,418
501,1301,547254,501
673,4574,638237,673
557,2129,661323,557
777,3173,811529,777
732,3735,756042,732
860,5864,805527,860
504,703,556672,504
716,4726,699696,716
749,1668,809802,749
710,1080,678266,710
577,4299,519698,577
808,5054,793353,808
668,4166,630015,668
484,5608,454455,484
691,5079,694656,691
756,3410,708232,756
558,2249,613905,558
642,1379,648815,642
369,1736,424575,369
580,830,579173,580
660,2948,646815,660
398,2418,457512,398
618,701,474599,618
566,4206,573596,566
238,892,212980,238
561,172,556297,561
746,1632,686807,746
651,1933,627528,651
621,482,644641,621
845,3029,734801,845
604,277,631249,604
355,2287,327358,355
612,1837,688089,612
431,2291,476161,431
702,3370,687983,702
688,1406,640153,688
689,4607,738293,689
677,1658,586028,677
766,5677,776343,766
724,4414,728126,724
690,4682,646526,690
721,4087,726185,721
665,116,565948,665
739,5834,759345,739
420,2732,439323,420
633,2275,624769,633
509,514,435806,509
698,4127,641854,698
548,5797,541866,548
636,637,632422,636
329,788,307768,329
624,4591,584312,624
628,3641,605981,628
661,3638,640861,661
593,229,627877,593
782,3403,889510,782
652,5715,709999,652
274,641,320978,274
944,4276,880981,944
321,2073,400982,321
241,75,268303,241
777,5621,800153,777
574,793,597432,574
712,3844,742355,712
658,4543,640116,658
602,4088,648844,602
999,5400,943104,999
732,476,727207,732
703,3793,751255,703
649,2613,634107,649
897,4466,963897,897
450,2105,538157,450
705,4228,712834,705
493,4839,516434,493
670,4541,754025,670
462,4431,467563,462
679,5172,650701,679
879,4180,872516,879
482,5200,487532,482
591,5484,594942,591
281,3569,286686,281
484,2290,591958,484
560,887,512942,560
575,4789,582612,575
607,4487,583103,607
478,5886,460952,478
395,2904,433101,395
578,1560,604976,578
673,3700,670802,673
834,4524,881918,834
676,5096,672652,676
789,5572,706673,789
657,705,715778,657
865,4870,842533,865
559,707,529642,559
652,4095,663987,652
798,4433,829104,798
691,3952,659020,691
617,3243,611613,617
407,629,374462,407
575,1973,538342,575
835,5840,784496,835
580,2683,621513,580
769,3592,691511,769
699,721,709285,699
620,162,608765,620
721,3301,711655,721
709,4993,696230,709
940,5823,940558,940
663,4138,650154,663
400,1086,392736,400
716,4714,737483,716
766,4770,714940,766
675,5861,625281,675
497,3863,522634,497
369,1387,393252,369
597,106,531642,597
411,1242,385282,411
386,2161,401108,386
563,4795,533232,563
725,3577,704433,725
643,272,669221,643
347,3336,416357,347
867,5053,819346,867
803,2121,838188,803
857,5091,838692,857
561,2548,535545,561
544,3451,582681,544
711,4273,625834,711
816,1856,677288,816
638,3358,642095,638
685,4385,719978,685
808,5303,837974,808
704,3334,709791,704
610,1101,623476,610
534,2479,584699,534
175,1400,160465,175
328,2225,292604,328
611,5518,617874,611
615,5068,607526,615
703,3416,713221,703
596,110,604941,596
869,5211,830101,869
299,1205,320496,299
629,1789,647498,629
619,3046,608399,619
773,3471,802076,773
636,2955,593386,636
571,4100,564059,571
660,460,653639,660
366,4234,374850,366
776,5839,867172,776
634,2984,638485,634
888,4151,807377,888
310,396,333795,310
359,1179,335363,359
473,3629,463252,473
428,2383,465708,428
620,2518,588373,620
539,1003,606118,539
752,1048,649219,752
684,1700,671314,684
421,76,464436,421
680,5881,638439,680
801,5464,827814,801
309,5125,339560,309
508,5164,487819,508
681,3282,711260,681
596,5052,748751,596
709,3221,731116,709
385,991,390412,385
619,267,582513,619
726,3931,691381,726
822,3504,794930,822
957,4075,1011759,957
430,4361,399137,430
364,1635,398348,364
842,5850,815769,842
643,753,652732,643
514,2699,493207,514
836,3775,920451,836
662,5890,646362,662
824,3875,763740,824
531,3326,560909,531
843,4938,966514,843
600,2836,607133,600
569,1698,559145,569
744,5297,844997,744
689,5212,673420,689
481,3397,484362,481
503,3865,544077,503
482,479,428755,482
678,5777,743000,678
906,5693,891349,906
854,250,825864,854
448,1922,468054,448
757,3321,807007,757
434,3549,419295,434
555,2567,670646,555
817,4197,793868,817
665,3227,720616,665
555,131,613523,555
345,2861,295254,345
453,2850,424844,453
570,440,544895,570
633,1278,629294,633
573,1095,604828,573
549,1875,559239,549
820,4710,807549,820
876,4867,808137,876
651,3590,593072,651
746,3946,780292,746
614,2900,603201,614
566,1924,552687,566
615,4712,622642,615
702,3687,652858,702
332,1873,337129,332
452,437,503106,452
620,1911,604595,620
406,4178,363621,406
645,4327,628862,645
373,1000,330447,373
642,2779,716211,642
552,1940,537585,552
622,3714,587535,622
909,5277,851401,909
586,4793,568769,586
650,5803,651621,650
546,1104,526945,546
700,3905,693718,700
561,2540,487946,561
406,3801,396372,406
521,1932,515911,521
365,1105,384276,365
789,5149,829914,789
423,3963,367857,423
377,2588,365049,377
366,3655,423899,366
408,3438,426294,408
782,3223,803737,782
508,1586,517162,508
584,3948,536594,584
823,4803,792459,823
465,2673,417740,465
655,992,629531,655
513,3862,574724,513
759,4910,811742,759
682,5167,632154,682
513,1328,526462,513
455,1343,429748,455
584,5429,584135,584
795,4213,792077,795
291,1410,292724,291
484,755,473813,484
577,5537,574057,577
739,4902,748902,739
846,3848,743817,846
395,4,422847,395
542,2332,591499,542
619,587,551394,619
626,1201,622433,626
651,4763,637206,651
331,5884,350797,331
849,5833,908481,849
722,5571,672387,722
420,2917,451749,420
638,2806,669912,638
784,5662,799389,784
333,2568,317694,333
549,2131,478716,549
859,4852,818834,859
481,523,495704,481
638,5545,583938,638
552,2281,576221,552
725,4417,722160,725
811,4921,765886,811
634,3769,658925,634
509,1958,479172,509
556,1020,651750,556
629,4172,706911,629
771,3671,800855,771
597,2849,587673,597
383,123,396445,383
708,4861,643674,708
623,926,641608,623
730,4220,682150,730
736,5001,679920,736
792,5898,811697,792
516,1241,519703,516
275,1108,276849,275
584,4418,550647,584
194,2638,201929,194
358,5316,372982,358
559,642,617227,559
832,3197,942391,832
797,3503,708649,797
489,2844,467235,489
751,4836,751476,751
568,2644,524146,568
692,2176,761543,692
652,3815,661245,652
640,1001,562160,640
646,261,703824,646
754,5439,760729,754
471,1568,495368,471
716,1125,644286,716
625,1170,628589,625
610,850,642020,610
592,2178,572787,592
464,3404,454645,464
761,2968,718709,761
673,4415,640080,673
536,2063,497649,536
598,4827,698102,598
489,2347,473263,489
646,1945,588080,646
689,4709,694298,689
817,5286,790458,817
451,2813,453270,451
629,727,712254,629
631,315,658867,631
686,4640,611011,686
533,1686,452146,533
974,5697,981337,974
690,3925,731756,690
683,5274,747169,683
549,958,533061,549
435,2355,423139,435
649,1195,628299,649
639,2075,594339,639
637,1097,684280,637
819,5312,782149,819
528,2031,487444,528
488,3191,480987,488
842,5801,817038,842
385,2145,328472,385
487,1381,427151,487
782,3096,722611,782
753,3646,779119,753
733,1676,731705,733
482,363,447059,482
584,4556,544510,584
586,903,587691,586
573,953,557985,573
584,2796,582411,584
649,3037,628294,649
507,810,523849,507
550,5581,539171,550
753,3330,751368,753
758,4761,830713,758
536,2834,464410,536
767,5182,742620,767
646,2316,768852,646
420,1673,412245,420
654,1747,641952,654
215,2451,171763,215
606,1534,567137,606
735,1497,754215,735
459,601,503038,459
729,3682,714473,729
683,4357,695973,683
760,574,785143,760
370,4810,350121,370
292,1780,277937,292
815,5651,812735,815
701,5234,685875,701
464,1656,452263,464
713,2375,675018,713
458,597,512951,458
282,2448,293130,282
802,5773,809624,802
498,3107,492259,498
419,5567,455381,419
580,4221,558160,580
412,3,400593,412
404,4564,355733,404
360,2905,329304,360
263,508,244492,263
592,987,568221,592
563,2795,545319,563
705,4403,651895,705
421,3017,455936,421
780,254,710650,780
606,4834,608584,606
543,3428,588634,543
587,3483,603110,587
536,766,501440,536
648,1425,716426,648
980,4909,926028,980
595,651,626827,595
433,1286,436559,433
599,4906,605512,599
603,4123,584083,603
761,5136,670773,761
612,1784,619072,612
764,3566,761833,764
707,1109,658496,707
705,4395,824103,705
911,5556,913894,911
795,4719,772586,795
640,3084,617419,640
634,4027,625718,634
575,2782,574335,575
653,1029,637132,653
633,5298,603659,633
580,4093,544186,580
570,3770,488624,570
708,4279,665904,708
603,525,609163,603
734,3100,686785,734
717,681,715306,717
738,954,746921,738
667,4069,738036,667
606,1993,603928,606
1052,5877,1065787,1052
838,5891,867124,838
549,4379,555037,549
384,2675,383348,384
344,898,329044,344
658,4306,629018,658
524,1436,493373,524
608,3706,597886,608
418,1434,441147,418
612,1360,652414,612
673,5034,645109,673
435,3538,463631,435
358,982,400061,358
463,786,517847,463
558,3923,599910,558
625,4425,605129,625
488,664,643539,488
416,2,416814,416
459,1077,429580,459
575,3106,554931,575
595,3976,674567,595
767,1524,825369,767
730,5457,729798,730
558,3893,506709,558
494,1294,482650,494
463,2475,476836,463
897,5908,893033,897
916,1326,829746,916
713,3426,796633,713
305,2978,297612,305
629,4057,550216,629
626,3762,720163,626
763,3465,813636,763
601,386,621320,601
586,3038,553386,586
750,4046,707903,750
554,214,526557,554
732,1099,674165,732
527,760,470355,527
468,1061,473216,468
745,4767,718996,745
664,1438,620692,664
439,1393,469242,439
725,4074,698534,725
721,1308,710949,721
734,3896,819871,734
335,5669,455860,335
621,1392,630605,621
289,1808,321126,289
914,4238,893774,914
477,5337,529602,477
119,3244,220936,119
678,5155,775664,678
746,1069,771084,746
678,2325,694735,678
508,200,643215,508
568,2296,569801,568
673,3331,651593,673
462,2817,421051,462
709,5645,671365,709
843,4081,857524,843
344,1221,324215,344
596,3103,616316,596
653,4371,678006,653
610,452,629489,610
718,3245,708876,718
684,2553,682174,684
615,5668,584765,615
240,2893,297234,240
637,1544,666432,637
609,4641,583754,609
674,2384,652565,674
562,1708,553664,562
638,487,650732,638
733,4104,766217,733
393,221,415911,393
632,4365,725795,632
461,630,493446,461
774,5490,805642,774
657,3210,641606,657
615,118,676402,615
664,3939,584619,664
655,146,673414,655
509,4592,506182,509
403,2804,365654,403
673,3288,715187,673
656,3728,607945,656
514,1376,535479,514
780,5826,795764,780
502,2739,613482,502
714,3973,681617,714
631,2972,602321,631
788,5373,847875,788
598,3114,541759,598
319,1655,328363,319
491,5636,453563,491
772,1413,845649,772
606,4473,592581,606
322,310,287904,322
575,3726,546755,575
534,700,537965,534
905,5851,799754,905
547,3101,612300,547
522,4426,606001,522
702,1914,753808,702
1006,774,878370,1006
716,4040,769666,716
742,1171,684002,742
291,447,325932,291
660,2636,651479,660
183,2903,174763,183
541,811,509079,541
620,862,617813,620
451,656,484813,451
239,5343,249887,239
354,2253,332435,354
532,1604,539429,532
727,5442,800623,727
640,253,618226,640
493,3518,459164,493
620,704,583557,620
661,1291,616031,661
339,2724,343225,339
805,3656,775047,805
733,1297,738170,733
416,1739,404573,416
652,4482,659197,652
759,5553,714590,759
801,5447,853177,801
699,5494,659843,699
528,148,488806,528
558,1697,576101,558
605,5203,628821,605
552,2547,609680,552
440,1866,366741,440
659,4245,607216,659
773,3851,755324,773
768,5100,810093,768
660,4893,548943,660
524,3576,506928,524
416,2587,391570,416
424,191,456862,424
573,1207,560317,573
661,596,629426,661
562,2036,571411,562
749,1654,712450,749
529,1098,577619,529
579,424,581293,579
477,1494,512111,477
358,2133,398093,358
629,429,646669,629
826,3716,903813,826
631,5086,579595,631
608,676,552419,608
538,316,556638,538
380,543,335675,380
620,4491,600620,620
670,5502,670150,670
723,5853,722705,723
731,1159,718274,731
426,3495,418527,426
710,3556,721428,710
656,2630,708136,656
583,2686,604425,583
536,4051,550591,536
608,1678,549986,608
528,5154,523763,528
663,3337,686212,663
700,2894,744095,700
545,885,624463,545
334,2541,340576,334
650,5905,745669,650
653,2943,654458,653
609,1651,623703,609
596,2344,663346,596
399,2713,403057,399
405,2847,412524,405
526,4533,512805,526
632,1307,711547,632
500,1731,423739,500
814,5005,780931,814
521,1745,527791,521
754,4780,777824,754
514,2981,507527,514
592,965,533730,592
621,1660,575567,621
641,4016,620887,641
772,5326,747253,772
723,1983,665619,723
400,909,355142,400
606,499,623799,606
764,5796,887849,764
802,5255,754229,802
646,1053,667903,646
533,2649,493598,533
456,1005,416368,456
715,4317,671526,715
821,5841,771314,821
624,43,594288,624
864,513,847397,864
782,4881,757880,782
319,1553,288984,319
716,5758,684023,716
395,2979,364929,395
651,2869,588378,651
516,282,505310,516
750,5753,649287,750
386,5756,385370,386
214,5663,186915,214
719,2628,667615,719
587,1424,541419,587
771,3196,756027,771
220,326,211304,220
425,5868,390462,425
597,1059,660779,597
498,3881,529634,498
264,2248,276200,264
521,2196,561643,521
663,1363,646116,663
751,5755,710476,751
670,324,626141,670
584,177,609567,584
459,2023,396049,459
401,3142,359856,401
316,2516,286224,316
311,2192,303876,311
178,4052,179933,178
359,558,331912,359
514,1790,507180,514
756,5310,755778,756
607,4157,659028,607
758,5032,723483,758
593,4271,680923,593
496,503,614550,496
332,1081,340987,332
528,365,479918,528
281,2149,241165,281
750,3168,767166,750
889,1409,785050,889
431,3433,634255,431
172,2725,223557,172
561,1169,597828,561
235,1600,197460,235
543,285,621644,543
446,2498,456012,446
713,2163,700865,713
467,785,476808,467
397,3015,372441,397
251,3341,260308,251
654,1626,654771,654
589,2289,540009,589
703,4965,661482,703
573,283,576863,573
765,5249,818631,765
711,4446,716060,711
502,1173,487099,502
734,4670,723416,734
415,2212,439224,415
802,3790,759476,802
412,715,395261,412
633,3019,664681,633
429,5398,433337,429
360,3553,320801,360
352,789,307392,352
667,3686,753088,667
406,2907,484557,406
395,2991,382623,395
545,2317,539302,545
163,1473,206378,163
585,4741,515469,585
654,5215,694653,654
798,5854,795461,798
649,4009,578698,649
664,1785,635175,664
476,1533,479691,476
493,2004,536678,493
587,1721,631913,587
182,802,229238,182
431,1751,424915,431
482,5582,422028,482
221,262,249716,221
245,1480,258881,245
417,5336,380080,417
283,5214,282210,283
399,4135,367378,399
218,334,210102,218
470,1132,458190,470
339,3442,360792,339
482,1375,540646,482
615,5514,567258,615
301,3561,300520,301
524,1165,601223,524
612,78,606646,612
621,5278,595913,621
695,1327,727061,695
548,1187,499131,548
179,4611,154907,179
741,3631,664699,741
613,4064,553538,613
621,3085,590778,621
426,3311,360807,426
586,2045,576842,586
494,2338,478782,494
469,635,473029,469
415,1034,417245,415
558,693,572578,558
611,1891,583613,611
618,3805,627966,618
631,4171,612512,631
180,2744,176663,180
351,5466,304484,351
581,4456,577777,581
280,5610,277935,280
602,4225,557154,602
530,2799,540816,530
493,3907,459516,493
566,3956,547039,566
652,3149,657516,652
362,612,344951,362
394,3090,418204,394
51,556,48160,51
484,3883,465547,484
324,4814,294191,324
617,169,630229,617
552,5735,520407,552
723,5306,771278,723
547,5010,519042,547
508,2018,470357,508
417,5422,476799,417
1,3158,21186,1
617,5509,620628,617
567,3345,594575,567
370,1692,379435,370
441,3683,432461,441
407,5110,417940,407
359,4139,362945,359
283,4638,264805,283
339,4787,332047,339
690,5247,766356,690
477,522,482438,477
354,3315,350563,354
469,364,445303,469
265,1370,294060,265
159,4604,132116,159
128,1615,132219,128
722,5101,707421,722
390,626,380053,390
428,3258,387824,428
44,2277,31649,44
649,404,621978,649
121,4094,128322,121
186,2494,180931,186
306,1982,282249,306
301,1062,290390,301
375,1491,349137,375
279,1930,245744,279
134,1275,121168,134
243,4722,283530,243
185,1151,170549,185
266,5082,196335,266
536,5217,510977,536
94,1057,91441,94
336,3897,274288,336
584,5746,705139,584
481,4044,498841,481
159,4926,114810,159
234,4911,188862,234
176,4376,145059,176
239,4032,241478,239
196,2762,196138,196
530,3213,488361,530
200,71,173560,200
146,4373,183110,146
138,1273,109787,138
145,192,111804,145
299,1401,248970,299
284,5712,305936,284
185,2635,162820,185
321,5424,282781,321
408,5878,415780,408
317,4610,304653,317
560,4885,483255,560
329,5781,311244,329
277,1496,255342,277
228,4747,193681,228
385,111,426062,385
50,867,51389,50
259,4966,210027,259
145,1827,160869,145
159,1396,137079,159
300,3819,350521,300
125,2619,122424,125
269,5661,205295,269
116,2896,82243,116
404,1810,388337,404
228,1907,165478,228
5,4542,9924,5
196,2083,206884,196
264,4015,212782,264
237,3174,209535,237
222,1063,205717,222
153,3557,160661,153
41,1618,49529,41
356,4298,302229,356
133,1928,103717,133
135,4290,144912,135
314,3436,280792,314
144,427,104013,144
190,301,161113,190
406,2966,408708,406
223,4031,187158,223
120,2640,113481,120
60,1371,57255,60
74,2827,65732,74
146,2460,118813,146
89,1773,65661,89
73,5375,60835,73
60,2441,44307,60
106,2793,89725,106
155,4169,127125,155
79,2412,97070,79
30,3362,24967,30
382,5428,367408,382
137,4659,108742,137
8,5757,22241,8
309,4703,293798,309
317,4514,235755,317
187,5696,152582,187
80,5857,67754,80
63,1358,46673,63
27,4939,15540,27
396,781,373526,396
59,2365,54463,59
193,1819,155123,193
73,1024,70564,73
56,2459,41515,56
41,3319,26457,41
350,1239,264088,350
191,1813,131275,191
222,3766,169532,222
492,4691,492876,492
272,4287,248121,272
432,5143,379721,432
154,1527,141731,154
126,3889,92415,126
156,2944,127024,156
124,2671,112837,124
41,144,33952,41
41,483,44997,41
194,4381,144079,194
601,5812,576921,601
403,2424,364098,403
493,4483,445005,493
29,156,75344,29
82,2840,71479,82
44,4586,29442,44
588,3903,580307,588
43,2992,50426,43
56,5483,47637,56
7,416,17333,7
118,962,88578,118
